t_f_9901.2Hz,V1_f_9901.2Hz,t_f_990.1Hz,V1_f_990.1Hz,t_f_99.0Hz,V1_f_99.0Hz,t_f_9.9Hz,V1_f_9.9Hz,t_f_1.0Hz,V1_f_1.0Hz
4.351999999999999e-05,0.56,4.351999999999999e-05,0.52,0.004351999999999998,4.0,0.04352,4.0,0.43520000000000003,4.0
4.367999999999999e-05,0.56,4.367999999999999e-05,0.52,0.004368,4.0,0.043680000000000024,4.0,0.43679999999999986,4.0
4.383999999999999e-05,0.52,4.383999999999999e-05,0.52,0.004383999999999999,4.0,0.04384000000000002,4.0,0.4384000000000001,4.0
4.3999999999999985e-05,0.56,4.3999999999999985e-05,0.56,0.004399999999999998,4.0,0.04400000000000001,4.0,0.43999999999999995,4.0
4.4159999999999984e-05,0.52,4.4159999999999984e-05,0.52,0.004416,4.0,0.044160000000000005,4.0,0.4416000000000002,4.0
4.431999999999998e-05,0.52,4.431999999999998e-05,0.56,0.0044319999999999984,4.0,0.044320000000000026,4.04,0.44320000000000004,3.96
4.447999999999998e-05,0.52,4.447999999999998e-05,0.52,0.004447999999999997,4.0,0.04448000000000002,4.0,0.44479999999999986,4.0
4.463999999999998e-05,0.52,4.463999999999998e-05,0.52,0.004463999999999999,4.0,0.04464000000000001,4.0,0.44640000000000013,4.0
4.479999999999998e-05,0.56,4.479999999999998e-05,0.56,0.004479999999999998,4.0,0.044800000000000006,4.0,0.44799999999999995,4.0
4.496e-05,0.52,4.496e-05,0.52,0.004496,4.0,0.04496,4.0,0.4496000000000002,4.0
4.512e-05,0.52,4.512e-05,0.52,0.004511999999999999,4.0,0.04512000000000002,4.0,0.45120000000000005,4.0
4.528e-05,0.52,4.528e-05,0.52,0.004527999999999997,4.0,0.045280000000000015,4.0,0.45279999999999987,4.0
4.544e-05,0.52,4.544e-05,0.52,0.004543999999999999,4.0,0.04544000000000001,4.0,0.45440000000000014,4.0
4.56e-05,0.52,4.56e-05,0.56,0.004559999999999998,4.0,0.0456,4.0,0.45599999999999996,4.0
4.5759999999999996e-05,0.52,4.5759999999999996e-05,0.52,0.004576,4.0,0.04576000000000002,4.04,0.45760000000000023,4.0
4.5919999999999994e-05,0.52,4.5919999999999994e-05,0.52,0.004591999999999999,4.0,0.045920000000000016,4.04,0.45920000000000005,4.0
4.607999999999999e-05,0.52,4.607999999999999e-05,0.56,0.0046079999999999975,4.0,0.04608000000000001,4.04,0.4607999999999999,4.0
4.623999999999999e-05,0.52,4.623999999999999e-05,0.52,0.004624,4.0,0.04624,4.0,0.46240000000000014,4.0
4.639999999999999e-05,0.52,4.639999999999999e-05,0.56,0.004639999999999998,4.0,0.046400000000000025,4.0,0.46399999999999997,4.0
4.655999999999999e-05,0.52,4.655999999999999e-05,0.52,0.004656,4.0,0.04656000000000002,4.0,0.4655999999999998,4.0
4.6719999999999986e-05,0.52,4.6719999999999986e-05,0.52,0.004671999999999999,4.04,0.04672000000000001,4.0,0.46720000000000006,4.0
4.6879999999999985e-05,0.52,4.6879999999999985e-05,0.52,0.004687999999999998,4.0,0.046880000000000005,4.0,0.4687999999999999,4.0
4.703999999999998e-05,0.52,4.703999999999998e-05,0.52,0.004704,4.0,0.047040000000000026,4.0,0.47040000000000015,4.0
4.719999999999998e-05,0.52,4.719999999999998e-05,0.56,0.0047199999999999985,4.0,0.04720000000000002,4.0,0.472,4.0
4.735999999999998e-05,0.52,4.735999999999998e-05,0.52,0.004735999999999997,4.0,0.04736000000000001,4.04,0.4735999999999998,4.0
4.751999999999998e-05,0.52,4.751999999999998e-05,0.52,0.004751999999999999,4.04,0.04752000000000001,4.0,0.47520000000000007,4.04
4.7680000000000004e-05,0.52,4.7680000000000004e-05,0.52,0.004767999999999998,4.0,0.04768,4.0,0.4767999999999999,4.04
4.784e-05,0.52,4.784e-05,0.56,0.004784,4.0,0.04784000000000002,4.0,0.47840000000000016,4.0
4.8e-05,0.52,4.8e-05,0.52,0.004799999999999999,4.0,0.048000000000000015,4.0,0.48,4.0
4.816e-05,0.56,4.816e-05,0.52,0.004815999999999997,4.0,0.04816000000000001,4.0,0.4815999999999998,4.0
4.832e-05,0.52,4.832e-05,0.52,0.0048319999999999995,4.0,0.04832,4.04,0.4832000000000001,4.0
4.848e-05,0.52,4.848e-05,0.52,0.004847999999999998,4.0,0.04848000000000002,4.0,0.4847999999999999,4.0
4.8639999999999995e-05,0.52,4.8639999999999995e-05,0.52,0.004864,4.0,0.04864000000000002,4.04,0.48640000000000017,4.0
4.8799999999999994e-05,0.56,4.8799999999999994e-05,0.52,0.004879999999999999,4.0,0.04880000000000001,4.0,0.488,4.0
4.895999999999999e-05,0.52,4.895999999999999e-05,0.52,0.004895999999999998,4.0,0.048960000000000004,4.0,0.4895999999999998,4.0
4.911999999999999e-05,0.52,4.911999999999999e-05,0.52,0.004912,4.0,0.049120000000000025,4.0,0.4912000000000001,4.0
4.927999999999999e-05,0.52,4.927999999999999e-05,0.52,0.004927999999999998,4.0,0.04928000000000002,4.0,0.4927999999999999,4.0
4.943999999999999e-05,0.48,4.943999999999999e-05,0.52,0.004943999999999997,4.0,0.04944000000000001,4.0,0.4944000000000002,4.0
4.9599999999999986e-05,0.52,4.9599999999999986e-05,0.52,0.004959999999999999,4.0,0.049600000000000005,4.0,0.496,4.0
4.9759999999999984e-05,0.52,4.9759999999999984e-05,0.52,0.004975999999999998,4.0,0.049760000000000026,4.04,0.4975999999999998,4.0
4.991999999999998e-05,0.52,4.991999999999998e-05,0.52,0.004992,4.0,0.04992000000000002,4.04,0.4992000000000001,4.0
5.007999999999998e-05,0.52,5.007999999999998e-05,0.52,0.0050079999999999986,4.0,0.05008000000000001,4.0,0.5007999999999999,4.04
5.023999999999998e-05,0.52,5.023999999999998e-05,0.52,0.005023999999999997,4.04,0.05024000000000001,4.04,0.5024000000000002,4.0
5.039999999999998e-05,3.2800000000000002,5.039999999999998e-05,3.4,0.005039999999999999,4.0,0.0504,4.0,0.504,0.32
5.0560000000000004e-05,3.24,5.0560000000000004e-05,3.24,0.005055999999999998,1.16,0.05056000000000002,0.8,0.5055999999999998,0.0
5.072e-05,3.2800000000000002,5.072e-05,3.2800000000000002,0.005072,1.04,0.050720000000000015,0.32,0.5072000000000001,0.0
5.088e-05,3.2800000000000002,5.088e-05,3.2800000000000002,0.005087999999999999,0.96,0.05088000000000001,0.12,0.5087999999999999,0.0
5.104e-05,3.2800000000000002,5.104e-05,3.2800000000000002,0.005103999999999997,0.84,0.05104,0.04,0.5104000000000002,0.04
5.12e-05,3.2800000000000002,5.12e-05,3.2800000000000002,0.0051199999999999996,0.76,0.05120000000000002,0.04,0.512,0.0
5.1359999999999996e-05,3.2800000000000002,5.1359999999999996e-05,3.2800000000000002,0.005135999999999998,0.68,0.05136000000000002,0.04,0.5135999999999998,0.0
5.1519999999999995e-05,3.2800000000000002,5.1519999999999995e-05,3.2800000000000002,0.005152,0.6,0.05152000000000001,0.0,0.5152000000000001,0.04
